User ID,Product Code,Payment Status,Coupon code,Lead Registered Time,Sales Date,Source,Product Amount with GST,Payment Mode,Currency  Code,Transaction Bank
user356,Product31,Initiated,,"Jul 30, 2022 07:34 am","Jul 30, 2022",Direct,1499,,INR,
user380,Product1,Initiated,,"Jul 30, 2022 07:06 am","Jul 30, 2022",Paid,3999,,INR,
user382,Product5,Initiated,,"Jul 30, 2022 07:00 am","Jul 30, 2022",Direct,1999,,INR,
user361,Product6,Initiated,,"Jul 30, 2022 02:24 am","Jul 29, 2022",Direct,899,,INR,
user385,Product5,paid,,"Jul 30, 2022 02:07 am","Jul 29, 2022",Direct,1999,upi,INR,NA
user389,Product8,Initiated,,"Jul 30, 2022 11:29 am","Jul 30, 2022",Influencer,1499,,INR,
user390,Product1,Initiated,,"Jul 30, 2022 11:25 am","Jul 30, 2022",Paid,3999,,INR,
user392,Product5,Initiated,,"Jul 30, 2022 11:07 am","Jul 30, 2022",Direct,1999,,INR,
user366,Product4,Initiated,,"Jul 30, 2022 10:58 am","Jul 30, 2022",Direct,2022,,INR,
user348,Product4,paid,,"Jul 30, 2022 10:53 am","Jul 30, 2022",Direct,2022,upi,INR,NA
user353,Product1,Initiated,,"Jul 30, 2022 10:14 am","Jul 30, 2022",Direct,3999,,INR,
user371,Product8,Initiated,,"Jul 30, 2022 10:11 am","Jul 30, 2022",Influencer,1499,,INR,
user395,Product4,Initiated,,"Jul 30, 2022 09:50 am","Jul 30, 2022",Direct,2022,,INR,
user397,Product6,Initiated,,"Jul 30, 2022 09:11 am","Jul 30, 2022",Direct,899,,INR,
user398,Product5,paid,,"Jul 30, 2022 08:43 am","Jul 30, 2022",Direct,1999,upi,INR,NA
user399,Product10,Initiated,,"Jul 30, 2022 08:04 am","Jul 30, 2022",Direct,999,,INR,
user400,Product4,Initiated,,"Jul 30, 2022 07:39 am","Jul 30, 2022",Direct,2022,,INR,
user356,Product31,Initiated,,"Jul 30, 2022 07:34 am","Jul 30, 2022",Direct,1499,,INR,
user401,Product4,Initiated,,"Jul 30, 2022 06:51 am","Jul 30, 2022",Direct,2022,,INR,
user385,Product5,Initiated,,"Jul 30, 2022 02:04 am","Jul 29, 2022",Direct,1999,,INR,
user406,Product33,Initiated,,"Jul 30, 2022 12:03 am","Jul 29, 2022",Direct,199,,USD,
user407,Product9,Initiated,,"Jul 29, 2022 11:22 pm","Jul 29, 2022",Direct,999,,INR,
user353,Product1,Initiated,,"Jul 29, 2022 11:04 pm","Jul 29, 2022",Direct,3999,,INR,
user410,Product32,paid,,"Jul 29, 2022 10:59 pm","Jul 29, 2022",Direct,69,card,USD,NA
user411,Product4,Initiated,,"Jul 29, 2022 10:46 pm","Jul 29, 2022",Direct,2022,,INR,
user412,Product14,paid,,"Jul 29, 2022 10:28 pm","Jul 29, 2022",Direct,699,upi,INR,NA
user414,Product19,Initiated,,"Jul 29, 2022 10:11 pm","Jul 29, 2022",Direct,2999,,USD,
user414,Product19,Initiated,,"Jul 29, 2022 10:10 pm","Jul 29, 2022",Direct,2999,,USD,
user415,Product2,Initiated,,"Jul 29, 2022 09:30 pm","Jul 29, 2022",Direct,999,,INR,
user419,Product4,paid,,"Jul 29, 2022 08:22 pm","Jul 29, 2022",Direct,2022,card,INR,NA
user420,Product33,Initiated,,"Jul 29, 2022 08:18 pm","Jul 29, 2022",Direct,2999,,INR,
user397,Product6,Initiated,,"Jul 29, 2022 08:15 pm","Jul 29, 2022",Direct,899,,INR,
user422,Product34,paid,,"Jul 29, 2022 08:06 pm","Jul 29, 2022",Direct,1499,card,INR,NA
user425,Product4,Initiated,,"Jul 29, 2022 07:43 pm","Jul 29, 2022",Direct,2022,,INR,
user426,Product19,paid,,"Jul 29, 2022 07:33 pm","Jul 29, 2022",Direct,2999,upi,INR,NA
user427,Product9,paid,,"Jul 29, 2022 06:54 pm","Jul 29, 2022",Direct,999,upi,INR,NA
user429,Product4,Initiated,,"Jul 30, 2022 01:19 am","Jul 29, 2022",Direct,2022,,INR,
user430,Product4,Initiated,,"Jul 30, 2022 12:44 am","Jul 29, 2022",Direct,2022,,INR,
user432,Product9,paid,,"Jul 29, 2022 11:45 pm","Jul 29, 2022",Direct,999,upi,INR,NA
user434,Product4,Initiated,,"Jul 29, 2022 11:22 pm","Jul 29, 2022",Direct,2022,,INR,
user437,Product35,Initiated,,"Jul 29, 2022 09:30 pm","Jul 29, 2022",Direct,1499,,INR,
user412,Product14,Initiated,,"Jul 29, 2022 09:24 pm","Jul 29, 2022",Direct,699,,INR,
user439,Product1,Initiated,,"Jul 29, 2022 09:09 pm","Jul 29, 2022",Direct,399,,USD,
user443,Product4,Initiated,,"Jul 29, 2022 07:53 pm","Jul 29, 2022",Direct,2022,,INR,
user444,Product30,Initiated,,"Jul 29, 2022 07:49 pm","Jul 29, 2022",Direct,499,,INR,
user445,Product8,Initiated,Coupon4,"Jul 29, 2022 07:45 pm","Jul 29, 2022",Influencer,1499,,INR,
user406,Product36,Initiated,,"Jul 30, 2022 12:13 am","Jul 29, 2022",Direct,69,,USD,
user434,Product4,paid,,"Jul 29, 2022 11:31 pm","Jul 29, 2022",Direct,2022,upi,INR,NA
user449,Product4,Initiated,,"Jul 29, 2022 11:27 pm","Jul 29, 2022",Direct,2022,,INR,
user414,Product19,paid,,"Jul 29, 2022 10:15 pm","Jul 29, 2022",Direct,2999,card,INR,NA
user460,Product3,Initiated,,"Jul 29, 2022 08:55 pm","Jul 29, 2022",Direct,149,,USD,
user462,Product10,Initiated,,"Jul 29, 2022 08:22 pm","Jul 29, 2022",Direct,999,,INR,
user463,Product5,Initiated,,"Jul 29, 2022 08:21 pm","Jul 29, 2022",Direct,1999,,INR,
user443,Product4,paid,,"Jul 29, 2022 07:57 pm","Jul 29, 2022",Direct,2022,upi,INR,NA
user444,Product30,paid,,"Jul 29, 2022 07:49 pm","Jul 29, 2022",Direct,499,card,INR,NA
user466,Product5,Initiated,,"Jul 29, 2022 06:59 pm","Jul 29, 2022",Direct,1999,,INR,
user467,Product3,Initiated,,"Jul 29, 2022 06:49 pm","Jul 29, 2022",Direct,1999,,INR,
user466,Product5,Initiated,,"Jul 29, 2022 06:45 pm","Jul 29, 2022",Direct,1999,,INR,
user470,Product3,paid,,"Jul 29, 2022 05:52 pm","Jul 29, 2022",Direct,1999,upi,INR,NA
user473,Product4,Initiated,,"Jul 29, 2022 05:20 pm","Jul 29, 2022",Direct,2022,,INR,
user474,Product18,Initiated,,"Jul 29, 2022 04:41 pm","Jul 29, 2022",Direct,1999,,INR,
user476,Product30,Initiated,,"Jul 29, 2022 04:12 pm","Jul 29, 2022",Direct,499,,INR,
user477,Product25,Initiated,,"Jul 29, 2022 04:06 pm","Jul 29, 2022",Direct,1499,,INR,
user466,Product5,Initiated,,"Jul 29, 2022 06:43 pm","Jul 29, 2022",Direct,1999,,INR,
user481,Product2,Initiated,,"Jul 29, 2022 05:36 pm","Jul 29, 2022",Direct,999,,INR,
user482,Product1,paid,,"Jul 29, 2022 05:27 pm","Jul 29, 2022",Direct,3999,upi,INR,NA
user483,Product4,Initiated,,"Jul 29, 2022 04:47 pm","Jul 29, 2022",Direct,2022,,INR,
user484,Product8,Initiated,,"Jul 29, 2022 04:17 pm","Jul 29, 2022",Influencer,1499,,INR,
user477,Product25,paid,,"Jul 29, 2022 04:09 pm","Jul 29, 2022",Direct,1499,upi,INR,NA
user477,Product25,Initiated,,"Jul 29, 2022 04:05 pm","Jul 29, 2022",Direct,1499,,INR,
user485,Product8,Initiated,,"Jul 29, 2022 03:44 pm","Jul 29, 2022",Influencer,1499,,INR,
user487,Product19,Initiated,,"Jul 29, 2022 06:13 pm","Jul 29, 2022",Direct,2999,,INR,
user488,Product8,Initiated,,"Jul 29, 2022 05:49 pm","Jul 29, 2022",Influencer,1499,,INR,
user488,Product8,Initiated,,"Jul 29, 2022 05:49 pm","Jul 29, 2022",Influencer,1499,,INR,
user492,Product5,paid,,"Jul 29, 2022 04:55 pm","Jul 29, 2022",Direct,1999,cardless_emi,INR,NA
user477,Product25,Initiated,,"Jul 29, 2022 04:07 pm","Jul 29, 2022",Direct,1499,,INR,
user495,Product5,Initiated,,"Jul 29, 2022 03:55 pm","Jul 29, 2022",Direct,1999,,INR,
user496,Product5,Initiated,,"Jul 29, 2022 03:23 pm","Jul 29, 2022",Direct,1999,,INR,
user500,Product2,paid,,"Jul 29, 2022 03:02 pm","Jul 29, 2022",Direct,999,upi,INR,NA
user485,Product8,Initiated,,"Jul 29, 2022 03:46 pm","Jul 29, 2022",Influencer,1499,,INR,
user502,Product5,Initiated,,"Jul 29, 2022 03:39 pm","Jul 29, 2022",Direct,1999,,INR,
user504,Product4,Initiated,,"Jul 29, 2022 03:17 pm","Jul 29, 2022",Direct,2022,,INR,
user506,Product6,paid,,"Jul 29, 2022 03:02 pm","Jul 29, 2022",Direct,899,upi,INR,NA
user509,Product35,Initiated,,"Jul 29, 2022 02:26 pm","Jul 29, 2022",Influencer,1499,,INR,
user510,Product3,Initiated,,"Jul 29, 2022 01:46 pm","Jul 29, 2022",Direct,1999,,INR,
user511,Product8,Initiated,Coupon5,"Jul 29, 2022 01:42 pm","Jul 29, 2022",Influencer,1499,,INR,
user513,Product2,Initiated,,"Jul 29, 2022 01:16 pm","Jul 29, 2022",Direct,999,,INR,
user515,Product8,Initiated,,"Jul 29, 2022 12:52 pm","Jul 29, 2022",Influencer,1499,,INR,
user518,Product2,Initiated,,"Jul 29, 2022 12:07 pm","Jul 29, 2022",Direct,999,,INR,
user519,Product7,Initiated,,"Jul 29, 2022 11:56 am","Jul 29, 2022",Direct,499,,INR,
user520,Product3,paid,,"Jul 29, 2022 11:28 am","Jul 29, 2022",Direct,1999,upi,INR,NA
user523,Product4,Initiated,,"Jul 29, 2022 09:32 am","Jul 29, 2022",Direct,2022,,INR,
user524,Product8,Initiated,,"Jul 29, 2022 09:32 am","Jul 29, 2022",Influencer,1499,,INR,
user525,Product5,Initiated,,"Jul 29, 2022 03:02 pm","Jul 29, 2022",Email,1999,,INR,
user492,Product5,Initiated,,"Jul 29, 2022 02:56 pm","Jul 29, 2022",Direct,1999,,INR,
user452,Product9,Initiated,,"Jul 29, 2022 02:54 pm","Jul 29, 2022",Direct,999,,INR,
user528,Product9,Initiated,,"Jul 29, 2022 02:34 pm","Jul 29, 2022",Direct,999,,INR,
user529,Product4,Initiated,,"Jul 29, 2022 01:49 pm","Jul 29, 2022",Direct,2022,,INR,
user518,Product2,Initiated,,"Jul 29, 2022 12:43 pm","Jul 29, 2022",Direct,999,,INR,
user519,Product7,paid,,"Jul 29, 2022 11:49 am","Jul 29, 2022",Direct,499,upi,INR,NA
user534,Product37,Initiated,,"Jul 29, 2022 11:31 am","Jul 29, 2022",Direct,999,,INR,
user535,Product8,Initiated,,"Jul 29, 2022 11:27 am","Jul 29, 2022",Influencer,1499,,INR,
user539,Product4,Initiated,,"Jul 29, 2022 10:43 am","Jul 29, 2022",Direct,2022,,INR,
user309,Product5,Initiated,,"Jul 29, 2022 10:41 am","Jul 29, 2022",Direct,1999,,INR,
user523,Product4,paid,,"Jul 29, 2022 09:33 am","Jul 29, 2022",Direct,2022,card,INR,NA
user523,Product4,Initiated,,"Jul 29, 2022 09:33 am","Jul 29, 2022",Direct,2022,,INR,
user544,Product3,Initiated,,"Jul 29, 2022 09:27 am","Jul 29, 2022",Direct,1999,,INR,
user548,Product6,Initiated,,"Jul 29, 2022 02:53 pm","Jul 29, 2022",Direct,899,,USD,
user550,Product5,Initiated,,"Jul 29, 2022 01:52 pm","Jul 29, 2022",Direct,1999,,INR,
user551,Product9,Initiated,,"Jul 29, 2022 01:42 pm","Jul 29, 2022",Direct,999,,INR,
user552,Product18,Initiated,,"Jul 29, 2022 01:38 pm","Jul 29, 2022",Direct,1999,,INR,
user553,Product4,Initiated,,"Jul 29, 2022 01:23 pm","Jul 29, 2022",Direct,2022,,INR,
user555,Product38,Initiated,,"Jul 29, 2022 12:38 pm","Jul 29, 2022",Direct,499,,INR,
user518,Product2,paid,,"Jul 29, 2022 12:10 pm","Jul 29, 2022",Direct,999,upi,INR,NA
user557,Product5,paid,,"Jul 29, 2022 11:54 am","Jul 29, 2022",Direct,1999,paylater,INR,NA
user559,Product5,Initiated,,"Jul 29, 2022 11:30 am","Jul 29, 2022",Direct,1999,,INR,
user520,Product3,Initiated,,"Jul 29, 2022 11:28 am","Jul 29, 2022",Direct,1999,,INR,
user560,Product8,Initiated,,"Jul 29, 2022 11:06 am","Jul 29, 2022",Influencer,59,,USD,
user561,Product18,Initiated,,"Jul 29, 2022 11:02 am","Jul 29, 2022",Direct,1999,,INR,
user562,Product6,Initiated,,"Jul 29, 2022 10:22 am","Jul 29, 2022",Direct,899,,INR,
user563,Product1,Initiated,,"Jul 29, 2022 10:11 am","Jul 29, 2022",Paid,3999,,INR,
user568,Product3,Initiated,,"Jul 29, 2022 08:11 am","Jul 29, 2022",Direct,1999,,INR,
user569,Product2,Initiated,,"Jul 29, 2022 06:31 am","Jul 29, 2022",Direct,999,,INR,
user571,Product2,Initiated,,"Jul 29, 2022 01:41 am","Jul 28, 2022",Direct,999,,INR,
user571,Product2,Initiated,,"Jul 29, 2022 01:39 am","Jul 28, 2022",Direct,999,,INR,
user578,Product4,Initiated,,"Jul 28, 2022 11:21 pm","Jul 28, 2022",Direct,2022,,INR,
user579,Product9,paid,,"Jul 28, 2022 11:14 pm","Jul 28, 2022",Direct,999,upi,INR,NA
user580,Product1,Initiated,,"Jul 28, 2022 11:09 pm","Jul 28, 2022",Direct,3999,,INR,
user410,Product32,Initiated,,"Jul 28, 2022 11:08 pm","Jul 28, 2022",Direct,69,,USD,
user583,Product4,Initiated,,"Jul 28, 2022 10:46 pm","Jul 28, 2022",Direct,2022,,INR,
user585,Product4,paid,,"Jul 28, 2022 09:55 pm","Jul 28, 2022",Direct,2022,upi,INR,NA
user544,Product3,Initiated,,"Jul 29, 2022 09:22 am","Jul 29, 2022",Direct,1999,,INR,
user594,Product4,Initiated,,"Jul 29, 2022 08:57 am","Jul 29, 2022",Direct,2022,,INR,
user595,Product8,Initiated,,"Jul 29, 2022 08:11 am","Jul 29, 2022",Influencer,1499,,INR,
user596,Product24,Initiated,,"Jul 29, 2022 08:06 am","Jul 29, 2022",Influencer,666,,INR,
user598,Product4,Initiated,,"Jul 29, 2022 06:24 am","Jul 29, 2022",Direct,2022,,INR,
user599,Product9,Initiated,,"Jul 29, 2022 03:21 am","Jul 28, 2022",Direct,999,,INR,
user600,Product10,Initiated,,"Jul 29, 2022 03:12 am","Jul 28, 2022",Direct,999,,INR,
user571,Product2,Initiated,,"Jul 29, 2022 01:37 am","Jul 28, 2022",Direct,999,,INR,
user410,Product32,Initiated,,"Jul 28, 2022 11:24 pm","Jul 28, 2022",Direct,69,,USD,
user603,Product10,Initiated,,"Jul 28, 2022 11:13 pm","Jul 28, 2022",Direct,999,,INR,
user604,Product26,Initiated,,"Jul 28, 2022 11:00 pm","Jul 28, 2022",Direct,999,,INR,
user606,Product3,Initiated,,"Jul 28, 2022 10:33 pm","Jul 28, 2022",Direct,1999,,INR,
user608,Product4,Initiated,,"Jul 28, 2022 09:57 pm","Jul 28, 2022",Direct,2022,,INR,
user487,Product19,Initiated,,"Jul 28, 2022 09:57 pm","Jul 28, 2022",Direct,2999,,INR,
user610,Product5,Initiated,,"Jul 28, 2022 09:48 pm","Jul 28, 2022",Direct,1999,,INR,
user611,Product12,Initiated,,"Jul 28, 2022 09:46 pm","Jul 28, 2022",Paid,1499,,INR,
user613,Product3,Initiated,,"Jul 28, 2022 08:59 pm","Jul 28, 2022",Direct,1999,,INR,
user544,Product3,Initiated,,"Jul 29, 2022 09:20 am","Jul 29, 2022",Direct,1999,,INR,
user615,Product3,Initiated,,"Jul 29, 2022 09:04 am","Jul 29, 2022",Direct,1999,,INR,
user594,Product4,Initiated,,"Jul 29, 2022 08:49 am","Jul 29, 2022",Direct,2022,,INR,
user616,Product4,Initiated,,"Jul 29, 2022 08:44 am","Jul 29, 2022",Direct,2022,,INR,
user618,Product8,Initiated,,"Jul 29, 2022 08:04 am","Jul 29, 2022",Influencer,1499,,INR,
user619,Product4,Initiated,,"Jul 29, 2022 01:31 am","Jul 28, 2022",Direct,2022,,INR,
user621,Product8,Initiated,,"Jul 29, 2022 12:45 am","Jul 28, 2022",Influencer,1499,,INR,
user603,Product10,paid,,"Jul 28, 2022 11:15 pm","Jul 28, 2022",Direct,999,upi,INR,NA
user624,Product6,Initiated,,"Jul 28, 2022 11:12 pm","Jul 28, 2022",Direct,899,,INR,
user410,Product32,Initiated,,"Jul 28, 2022 11:11 pm","Jul 28, 2022",Direct,69,,USD,
user410,Product32,Initiated,,"Jul 28, 2022 11:06 pm","Jul 28, 2022",Direct,69,,USD,
user625,Product4,Initiated,,"Jul 28, 2022 10:55 pm","Jul 28, 2022",Direct,2022,,INR,
user628,Product18,Initiated,,"Jul 28, 2022 10:11 pm","Jul 28, 2022",Direct,1999,,INR,
user610,Product19,Initiated,,"Jul 28, 2022 09:47 pm","Jul 28, 2022",Direct,2999,,INR,
user630,Product4,Initiated,,"Jul 28, 2022 09:33 pm","Jul 28, 2022",Direct,2022,,INR,
user631,Product38,Initiated,,"Jul 28, 2022 09:26 pm","Jul 28, 2022",Direct,499,,INR,
user632,Product8,Initiated,,"Jul 28, 2022 08:58 pm","Jul 28, 2022",Influencer,1499,,INR,
user633,Product39,paid,,"Jul 28, 2022 08:45 pm","Jul 28, 2022",Direct,1000,upi,INR,NA
user637,Product6,Initiated,,"Jul 28, 2022 08:12 pm","Jul 28, 2022",Direct,899,,INR,
user640,Product4,Initiated,,"Jul 28, 2022 07:40 pm","Jul 28, 2022",Direct,2022,,INR,
user641,Product5,Initiated,,"Jul 28, 2022 07:35 pm","Jul 28, 2022",Email,1999,,INR,
user643,Product5,Initiated,,"Jul 28, 2022 07:07 pm","Jul 28, 2022",Direct,149,,USD,
user646,Product12,Initiated,,"Jul 28, 2022 07:02 pm","Jul 28, 2022",Direct,1499,,INR,
user649,Product5,Initiated,,"Jul 28, 2022 06:22 pm","Jul 28, 2022",Direct,1999,,INR,
user641,Product5,Initiated,,"Jul 28, 2022 06:17 pm","Jul 28, 2022",Direct,1999,,INR,
user652,Product1,Initiated,,"Jul 28, 2022 05:45 pm","Jul 28, 2022",Paid,3999,,INR,
user655,Product3,Initiated,,"Jul 28, 2022 03:26 pm","Jul 28, 2022",Direct,1999,,INR,
user657,Product5,Initiated,,"Jul 28, 2022 03:18 pm","Jul 28, 2022",Direct,1999,,INR,
user610,Product5,Initiated,,"Jul 28, 2022 02:54 pm","Jul 28, 2022",Direct,1999,,INR,
user662,Product1,Initiated,,"Jul 28, 2022 07:59 pm","Jul 28, 2022",Direct,3999,,INR,
user662,Product13,Initiated,,"Jul 28, 2022 07:57 pm","Jul 28, 2022",Direct,999,,INR,
user643,Product5,Initiated,,"Jul 28, 2022 07:07 pm","Jul 28, 2022",Direct,149,,USD,
user667,Product3,Initiated,,"Jul 28, 2022 06:01 pm","Jul 28, 2022",Direct,1999,,INR,
user669,Product9,Initiated,,"Jul 28, 2022 05:33 pm","Jul 28, 2022",Direct,999,,INR,
user671,Product18,Initiated,,"Jul 28, 2022 04:46 pm","Jul 28, 2022",Direct,1999,,INR,
user672,Product2,Initiated,,"Jul 28, 2022 04:45 pm","Jul 28, 2022",Direct,999,,INR,
user673,Product5,Initiated,,"Jul 28, 2022 04:39 pm","Jul 28, 2022",Direct,1999,,INR,
user674,Product2,paid,,"Jul 28, 2022 04:23 pm","Jul 28, 2022",Direct,999,upi,INR,NA
user676,Product10,Initiated,,"Jul 28, 2022 04:21 pm","Jul 28, 2022",Direct,999,,INR,
user684,Product8,Initiated,,"Jul 28, 2022 01:58 pm","Jul 28, 2022",Influencer,59,,USD,
user685,Product10,Initiated,,"Jul 28, 2022 08:25 pm","Jul 28, 2022",Direct,999,,INR,
user426,Product19,Initiated,,"Jul 28, 2022 07:57 pm","Jul 28, 2022",Direct,2999,,INR,
user688,Product3,Initiated,,"Jul 28, 2022 07:46 pm","Jul 28, 2022",Direct,1999,,INR,
user646,Product12,Initiated,,"Jul 28, 2022 07:04 pm","Jul 28, 2022",Direct,1499,,INR,
user290,Product4,Initiated,,"Jul 28, 2022 06:48 pm","Jul 28, 2022",Direct,2022,,INR,
user689,Product3,Initiated,,"Jul 28, 2022 06:25 pm","Jul 28, 2022",Direct,1999,,INR,
user690,Product13,Initiated,,"Jul 28, 2022 06:01 pm","Jul 28, 2022",Direct,999,,INR,
user691,Product40,Initiated,,"Jul 28, 2022 05:59 pm","Jul 28, 2022",Influencer,1499,,INR,
user693,Product4,Initiated,,"Jul 28, 2022 04:46 pm","Jul 28, 2022",Direct,2022,,INR,
user673,Product5,Initiated,,"Jul 28, 2022 04:35 pm","Jul 28, 2022",Direct,1999,,INR,
user695,Product3,Initiated,,"Jul 28, 2022 04:04 pm","Jul 28, 2022",Direct,1999,,INR,
user696,Product3,Initiated,,"Jul 28, 2022 03:51 pm","Jul 28, 2022",Direct,1999,,INR,
user697,Product8,Initiated,,"Jul 28, 2022 03:49 pm","Jul 28, 2022",Direct,1499,,INR,
user610,Product5,Initiated,,"Jul 28, 2022 02:52 pm","Jul 28, 2022",Direct,1999,,INR,
user699,Product41,Initiated,,"Jul 28, 2022 02:14 pm","Jul 28, 2022",Direct,999,,INR,
user702,Product4,Initiated,,"Jul 28, 2022 01:38 pm","Jul 28, 2022",Direct,2022,,INR,
user704,Product4,Initiated,,"Jul 28, 2022 01:02 pm","Jul 28, 2022",Direct,2022,,INR,
user705,Product5,Initiated,,"Jul 28, 2022 12:47 pm","Jul 28, 2022",Direct,1999,,INR,
user707,Product6,Initiated,,"Jul 28, 2022 12:41 pm","Jul 28, 2022",Direct,899,,INR,
user708,Product42,Initiated,,"Jul 28, 2022 12:41 pm","Jul 28, 2022",Direct,1499,,INR,
user710,Product35,Initiated,,"Jul 28, 2022 12:33 pm","Jul 28, 2022",Direct,69,,USD,
user711,Product4,paid,,"Jul 28, 2022 12:32 pm","Jul 28, 2022",Direct,2022,upi,INR,NA
user713,Product5,Initiated,,"Jul 28, 2022 12:29 pm","Jul 28, 2022",Direct,1999,,INR,
user715,Product43,Initiated,,"Jul 28, 2022 12:12 pm","Jul 28, 2022",Email,399,,INR,
user715,Product43,Initiated,,"Jul 28, 2022 12:12 pm","Jul 28, 2022",Email,399,,INR,
user716,Product4,Initiated,,"Jul 28, 2022 12:02 pm","Jul 28, 2022",Direct,2022,,INR,
user719,Product2,paid,,"Jul 28, 2022 11:49 am","Jul 28, 2022",Direct,999,upi,INR,NA
user720,Product19,paid,,"Jul 28, 2022 11:46 am","Jul 28, 2022",Direct,2999,card,INR,NA
user722,Product8,Initiated,,"Jul 28, 2022 11:34 am","Jul 28, 2022",Influencer,1499,,INR,
user723,Product5,Initiated,,"Jul 28, 2022 11:32 am","Jul 28, 2022",Direct,1999,,INR,
user725,Product5,Initiated,,"Jul 28, 2022 11:28 am","Jul 28, 2022",Direct,1999,,INR,
user727,Product8,Initiated,,"Jul 28, 2022 11:02 am","Jul 28, 2022",Influencer,1499,,INR,
user728,Product4,Initiated,,"Jul 28, 2022 10:42 am","Jul 28, 2022",Direct,2022,,INR,
user729,Product2,Initiated,,"Jul 28, 2022 10:30 am","Jul 28, 2022",Direct,999,,INR,
user730,Product2,Initiated,,"Jul 28, 2022 09:43 am","Jul 28, 2022",Direct,999,,INR,
user731,Product4,paid,,"Jul 28, 2022 09:35 am","Jul 28, 2022",Direct,2022,upi,INR,NA
user732,Product5,Initiated,,"Jul 28, 2022 09:27 am","Jul 28, 2022",Direct,1999,,INR,
user734,Product4,Initiated,,"Jul 28, 2022 09:07 am","Jul 28, 2022",Direct,2022,,INR,
user735,Product8,Initiated,,"Jul 28, 2022 01:38 pm","Jul 28, 2022",Influencer,59,,USD,
user737,Product35,paid,,"Jul 28, 2022 01:19 pm","Jul 28, 2022",Direct,1499,upi,INR,NA
user738,Product5,Initiated,,"Jul 28, 2022 12:49 pm","Jul 28, 2022",Direct,1999,,INR,
user739,Product4,Initiated,,"Jul 28, 2022 12:47 pm","Jul 28, 2022",Direct,2022,,INR,
user710,Product35,Initiated,,"Jul 28, 2022 12:39 pm","Jul 28, 2022",Direct,1499,,INR,
user710,Product35,Initiated,,"Jul 28, 2022 12:37 pm","Jul 28, 2022",Direct,1499,,INR,
user711,Product4,Initiated,,"Jul 28, 2022 12:29 pm","Jul 28, 2022",Direct,2022,,INR,
user741,Product4,paid,,"Jul 28, 2022 12:09 pm","Jul 28, 2022",Direct,2022,upi,INR,NA
user742,Product9,Initiated,,"Jul 28, 2022 11:57 am","Jul 28, 2022",Direct,999,,INR,
user742,Product9,Initiated,,"Jul 28, 2022 11:55 am","Jul 28, 2022",Direct,999,,INR,
user719,Product2,Initiated,,"Jul 28, 2022 11:48 am","Jul 28, 2022",Direct,999,,INR,
user744,Product6,Initiated,,"Jul 28, 2022 11:41 am","Jul 28, 2022",Direct,899,,INR,
user744,Product6,Initiated,,"Jul 28, 2022 11:41 am","Jul 28, 2022",Direct,899,,INR,
user745,Product9,Initiated,,"Jul 28, 2022 11:32 am","Jul 28, 2022",Direct,999,,INR,
user747,Product9,Initiated,,"Jul 28, 2022 11:17 am","Jul 28, 2022",Direct,999,,INR,
user748,Product4,Initiated,,"Jul 28, 2022 10:30 am","Jul 28, 2022",Direct,2022,,INR,
user641,Product5,Initiated,,"Jul 28, 2022 10:14 am","Jul 28, 2022",Direct,1999,,INR,
user374,Product29,Initiated,,"Jul 28, 2022 08:57 am","Jul 28, 2022",Direct,1499,,INR,
user751,Product3,Initiated,,"Jul 28, 2022 01:57 pm","Jul 28, 2022",Email,1999,,INR,
user751,Product3,Initiated,,"Jul 28, 2022 01:55 pm","Jul 28, 2022",Direct,1999,,INR,
user646,Product12,Initiated,,"Jul 28, 2022 01:45 pm","Jul 28, 2022",Direct,1499,,INR,
user735,Product8,Initiated,,"Jul 28, 2022 01:41 pm","Jul 28, 2022",Influencer,59,,USD,
user753,Product4,Initiated,,"Jul 28, 2022 01:40 pm","Jul 28, 2022",Direct,2022,,INR,
user754,Product1,Initiated,,"Jul 28, 2022 01:13 pm","Jul 28, 2022",Paid,3999,,INR,
user710,Product35,paid,,"Jul 28, 2022 12:44 pm","Jul 28, 2022",Direct,1499,card,INR,NA
user755,Product5,Initiated,,"Jul 28, 2022 12:43 pm","Jul 28, 2022",Direct,1999,,INR,
user715,Product43,Initiated,,"Jul 28, 2022 12:12 pm","Jul 28, 2022",Email,399,,INR,
user741,Product4,Initiated,,"Jul 28, 2022 12:02 pm","Jul 28, 2022",Direct,2022,,INR,
user757,Product8,Initiated,,"Jul 28, 2022 11:57 am","Jul 28, 2022",Influencer,1499,,INR,
user759,Product6,Initiated,,"Jul 28, 2022 11:37 am","Jul 28, 2022",Direct,899,,INR,
user722,Product12,Initiated,,"Jul 28, 2022 11:36 am","Jul 28, 2022",Influencer,1499,,INR,
user212,Product1,Initiated,,"Jul 28, 2022 11:27 am","Jul 28, 2022",Paid,3999,,INR,
user641,Product5,Initiated,,"Jul 28, 2022 10:07 am","Jul 28, 2022",Direct,1999,,INR,
user641,Product5,Initiated,,"Jul 28, 2022 10:06 am","Jul 28, 2022",Direct,1999,,INR,
user761,Product7,paid,,"Jul 28, 2022 09:39 am","Jul 28, 2022",Direct,499,upi,INR,NA
